#{"t_start": 1666530487.3859344, "env_id": null}
r,l,t
15.820673,151,3080.837528
16.417765,151,3080.929449
11.989817,151,3080.929449
13.450174,151,3089.785033
9.981293,151,3089.822007
14.277834,151,3089.943378
10.931814,151,3089.943378
15.445153,151,3098.888962
12.268647,151,3098.977873
14.1139765,151,3099.069774
12.277643,151,3099.069774
11.427718,151,3108.068827
23.58803,151,3108.161238
9.275268,151,3108.237659
9.682508,151,3108.237659
7.1785746,149,3137.73311
9.279355,149,3137.85348
25.082602,149,3138.052352
15.654561,149,3138.052352
9.325402,151,3147.013922
14.370972,151,3147.073833
10.788412,151,3147.169745
14.122425,151,3147.169745
12.450935,151,3156.089362
11.292083,151,3156.149297
9.297651,151,3156.242738
8.354994,151,3156.242738
15.678433,151,3164.99131
9.415309,151,3165.082724
16.91684,151,3165.12966
15.1230345,151,3165.12966
-13.166907,151,3173.88273
14.649342,151,3173.943651
11.004271,151,3174.062016
11.490578,151,3174.063013
10.957553,151,3182.974334
14.980076,151,3183.071744
8.896244,151,3183.153679
17.892654,151,3183.153679
13.913655,151,3191.962523
14.865587,151,3192.071423
14.401076,151,3192.100884
15.708983,151,3192.100884
17.009617,151,3201.291028
9.088028,151,3201.404944
12.545109,151,3201.50433
9.1839695,151,3201.50433
4.1598816,151,3210.252427
15.192054,151,3210.314344
15.080666,151,3210.405237
11.961706,151,3210.405237
8.857064,151,3219.384366
17.017921,151,3219.475256
12.169133,151,3219.573653
6.9009013,151,3219.573653
13.367869,151,3228.375125
12.272222,151,3228.483016
23.48792,151,3228.591878
10.900818,151,3228.591878
15.033755,151,3237.473393
18.004864,151,3237.548813
19.689966,151,3237.641196
17.82667,151,3237.641196
11.858281,151,3246.450182
9.431333,151,3246.542623
16.44661,151,3246.629025
8.562422,151,3246.630022
13.880569,151,3255.372797
10.999261,151,3255.464689
11.9185095,151,3255.556627
9.684931,151,3255.556627
10.957086,149,3285.074273
7.975811,149,3285.151237
13.231176,149,3285.242137
13.130766,149,3285.242137
13.849746,151,3293.994202
13.107833,151,3294.098184
15.405982,151,3294.193576
3.9855049,151,3294.193576
16.588125,151,3303.017663
15.846073,151,3303.078098
18.055172,151,3303.169881
8.535957,151,3303.169881
11.441578,151,3311.861402
16.790575,151,3311.921363
11.570698,151,3312.046231
20.360708,151,3312.046231
12.905751,151,3320.837967
14.670996,151,3320.944325
19.77251,151,3321.036747
14.781266,151,3321.036747
12.323157,151,3329.807551
11.475556,151,3329.883494
-31.357016,151,3329.974891
11.087304,151,3329.974891
14.552241,151,3338.790918
4.660985,151,3338.852372
6.7623043,151,3338.966249
10.570933,151,3338.966249
18.619087,151,3347.767846
11.70658,151,3347.858739
4.8888297,151,3347.951251
12.578375,151,3347.951251
10.947656,151,3356.877195
3.1894329,151,3357.027637
14.456519,151,3357.104093
8.328485,151,3357.104093
15.415934,151,3365.885032
15.775451,151,3365.97696
12.471378,151,3366.011419
10.126268,151,3366.011419
13.482698,151,3374.930151
9.620081,151,3375.022551
-29.128513,151,3375.14391
10.456686,151,3375.14391
10.341574,151,3383.935344
12.679215,151,3384.040002
17.446482,151,3384.146918
10.646712,151,3384.146918
11.731512,151,3392.994763
14.304503,151,3393.088654
18.91683,151,3393.180048
15.653129,151,3393.180048
13.449279,150,3420.211593
11.483594,150,3420.258031
13.606859,150,3420.349923
17.143208,150,3420.349923
10.160642,151,3429.238319
18.930906,151,3429.345246
12.326979,151,3429.37671
8.821418,151,3429.37671
12.509183,151,3438.078501
15.7737055,151,3438.170896
-56.774452,151,3438.258296
8.8256855,151,3438.258296
14.099523,151,3447.190841
8.518104,151,3447.26379
11.214629,151,3447.359675
14.001753,151,3447.359675
15.441175,151,3456.034193
4.237225,151,3456.126628
13.973477,151,3456.187538
7.955314,151,3456.187538
14.5335245,151,3465.151893
7.8304977,151,3465.243282
-32.247982,151,3465.33467
15.414725,151,3465.33467
15.991357,151,3474.079606
12.654381,151,3474.172034
13.440635,151,3474.278403
14.000639,151,3474.278403
14.492508,151,3483.19147
7.924358,151,3483.242913
13.232241,151,3483.329284
-38.39118,151,3483.329284
-23.562935,151,3492.189011
8.352778,151,3492.278901
13.674301,151,3492.399241
12.977142,151,3492.400747
5.6694803,151,3501.271271
10.248369,151,3501.363159
17.986706,151,3501.378639
15.854124,151,3501.378639
11.2169485,151,3510.092879
8.605569,151,3510.169784
15.169077,151,3510.263198
7.975069,151,3510.263198
16.619291,151,3519.093993
7.4313183,151,3519.200903
-26.446054,151,3519.290801
-11.0385685,151,3519.290801
6.222944,151,3528.104432
9.064281,151,3528.16637
11.897158,151,3528.283215
19.521261,151,3528.283215
15.194237,151,3537.202858
14.672793,151,3537.248788
11.163346,151,3537.324688
18.864964,151,3537.324688
7.291032,136,3703.673985
13.006246,136,3703.766909
11.627772,136,3703.858808
13.879236,136,3703.858808
9.449974,151,3712.657051
10.79428,151,3712.748955
12.063511,151,3712.763944
13.367038,151,3712.763944
12.985702,151,3721.632213
14.835676,151,3721.723611
13.594268,151,3721.816004
12.366371,151,3721.816004
15.333293,151,3730.576634
14.459864,151,3730.683
13.085454,151,3730.713462
6.786067,151,3730.713462
15.60714,151,3739.634672
12.161754,151,3739.727066
13.9098,151,3739.818455
12.198416,151,3739.818455
22.777334,151,3748.609435
11.228312,151,3748.657895
23.641068,151,3748.747797
14.113559,151,3748.747797
19.83914,151,3757.577803
14.435343,151,3757.63923
13.638063,151,3757.746133
5.440728,151,3757.746133
8.554179,151,3766.393401
20.427452,151,3766.498744
16.71996,151,3766.589638
14.378546,151,3766.589638
15.8182955,151,3775.367299
19.632553,151,3775.474727
17.508526,151,3775.582642
19.796173,151,3775.582642
15.407628,151,3784.384396
20.602959,151,3784.432848
19.41698,151,3784.522745
15.682479,151,3784.522745
-53.02208,151,3793.416244
10.764513,151,3793.522625
9.678211,151,3793.620496
16.07711,151,3793.620496
4.411502,151,3802.345102
15.17219,151,3802.43652
14.636085,151,3802.529409
23.621655,151,3802.529409
7.9020104,151,3811.368598
9.502503,151,3811.41404
12.742458,151,3811.50593
16.10651,151,3811.50593
13.253397,151,3827.485847
12.893419,151,3827.592771
12.09666,151,3827.716145
10.300946,151,3827.716145
9.236894,151,3836.493496
7.8554554,151,3836.56889
20.828894,151,3836.661272
12.360669,151,3836.661272
16.79406,151,3845.552986
16.508886,151,3845.644378
12.836311,151,3845.722298
15.1644335,151,3845.722298
19.138016,151,3854.466682
14.479117,151,3854.50864
17.063395,151,3854.630511
14.709012,151,3854.630511
19.836613,151,3863.438127
14.0795965,151,3863.53059
7.6224174,151,3863.63658
25.130018,151,3863.63658
9.809686,151,3872.39867
15.548699,151,3872.489564
17.801176,151,3872.573976
11.282978,151,3872.573976
13.446268,151,3881.636756
16.620937,151,3881.74369
17.16583,151,3881.850572
11.603952,151,3881.850572
6.544141,151,3890.669643
13.796819,151,3890.746566
12.584718,151,3890.839427
15.024933,151,3890.839427
8.7128,151,3899.730792
2.085351,151,3899.811188
-25.985817,151,3899.932568
12.685506,151,3899.933566
16.578672,151,3908.606155
16.694666,151,3908.672578
7.032485,151,3908.773443
-42.3386,151,3908.773443
11.001389,151,3917.538795
7.578264,151,3917.598723
16.454653,151,3917.691129
16.83803,151,3917.691129
14.16968,151,3926.377735
-35.676777,151,3926.439188
8.92465,151,3926.533602
15.04029,151,3926.533602
15.557366,151,3935.383628
15.932033,151,3935.481059
16.16575,151,3935.583438
10.977575,151,3935.583438
16.235086,151,3944.490357
13.289489,151,3944.582302
16.113464,151,3944.674172
22.19804,151,3944.674172
13.728864,151,3960.950705
10.511663,151,3960.996642
-31.552073,151,3961.08801
18.216677,151,3961.08801
9.803279,151,3969.909261
13.107891,151,3969.95671
10.743893,151,3970.047089
12.303001,151,3970.047089
-44.939266,151,3978.714466
8.080172,151,3978.823377
16.595768,151,3978.928752
14.269534,151,3978.928752
10.117152,151,3987.837421
12.896985,151,3987.928296
12.333188,151,3988.020713
11.390831,151,3988.020713
10.831941,151,3996.83891
-0.9674339,151,3996.945799
11.648478,151,3997.061662
12.812317,151,3997.061662
10.913189,151,4005.79786
13.121349,151,4005.888759
8.971996,151,4005.980154
12.669237,151,4005.980154
16.42995,151,4014.702922
11.816835,151,4014.748393
15.3847685,151,4014.860739
5.19363,151,4014.860739
9.103817,151,4023.644546
9.7095585,151,4023.706496
5.601594,151,4023.797885
10.8404045,151,4023.797885
20.07112,151,4032.895582
12.071881,151,4032.990472
15.116173,151,4033.078361
4.8835545,151,4033.078361
12.955657,151,4042.025845
-25.66173,151,4042.132231
3.3736699,151,4042.24757
13.487272,151,4042.24757
13.602336,151,4051.040825
16.691153,151,4051.132257
12.68954,151,4051.208652
4.7697625,151,4051.208652
15.896368,151,4059.98015
7.6250014,151,4060.04061
23.076857,151,4060.132493
-30.883793,151,4060.132493
15.837046,151,4068.847652
22.926157,151,4068.956523
21.542871,151,4069.076927
13.70464,151,4069.076927
7.965029,151,4077.882651
12.5501585,151,4077.974483
15.739683,151,4078.113874
15.078872,151,4078.113874
9.512961,137,4231.635967
10.579063,137,4231.712412
-69.77781,137,4231.825756
2.1725986,137,4231.825756
12.692296,151,4240.585604
-31.92343,151,4240.701483
18.416208,151,4240.800361
11.343917,151,4240.800361
13.355248,151,4249.573274
24.928785,151,4249.633693
11.790199,151,4249.725617
16.866333,151,4249.725617
19.975155,151,4258.646701
14.800692,151,4258.760076
7.4748755,151,4258.858949
10.835259,151,4258.858949
12.517414,151,4267.651019
15.306122,151,4267.712469
5.219014,151,4267.80436
13.388482,151,4267.80436
14.322907,151,4276.492796
16.7754,151,4276.58401
9.364955,151,4276.660923
7.3770213,151,4276.660923
-32.6152,151,4285.440088
11.869323,151,4285.48405
-28.085415,151,4285.576949
13.906329,151,4285.576949
12.796084,151,4294.264267
14.724468,151,4294.356198
19.250265,151,4294.44707
5.852575,151,4294.44707
14.650961,151,4303.220456
15.610973,151,4303.312343
17.625364,151,4303.41871
13.207655,151,4303.41871
8.986769,151,4312.167817
15.504288,151,4312.21427
9.809253,151,4312.320124
9.679905,151,4312.320124
12.567578,151,4321.176461
21.861855,151,4321.295831
13.231772,151,4321.401715
21.887573,151,4321.401715
11.392883,151,4330.261445
13.901069,151,4330.352824
14.575258,151,4330.414254
7.321611,151,4330.414254
4.6826344,151,4339.12712
12.661837,151,4339.218481
14.642023,151,4339.325872
16.932596,151,4339.325872
12.418893,150,4365.82169
13.568121,150,4365.91458
16.88176,150,4366.005513
13.893594,150,4366.005513
9.233586,151,4374.896077
11.731191,151,4375.003981
17.223555,151,4375.15279
1.1820875,151,4375.15279
8.663904,151,4383.924057
15.139763,151,4384.016012
20.662415,151,4384.107891
13.406359,151,4384.107891
13.065159,151,4392.981566
7.5463815,151,4393.043486
11.080639,151,4393.133381
8.628113,151,4393.133381
8.947462,151,4402.012333
18.646029,151,4402.151195
22.151722,151,4402.24309
14.066072,151,4402.24309
13.949765,151,4411.118277
12.641117,151,4411.209184
10.188707,151,4411.300605
15.615424,151,4411.300605
11.917623,151,4420.082535
4.8968916,151,4420.188935
15.31593,151,4420.249918
14.99731,151,4420.249918
16.718285,151,4429.217762
13.455798,151,4429.307136
11.960366,151,4429.399029
-55.591816,151,4429.399029
9.275295,151,4438.204917
11.912416,151,4438.235392
8.676622,151,4438.311803
4.370665,151,4438.311803
-27.806498,151,4447.138885
13.348951,151,4447.219806
10.115902,151,4447.3232
12.687456,151,4447.3232
11.042856,151,4456.114577
10.555678,151,4456.220442
10.126421,151,4456.30883
16.319305,151,4456.30883
13.327605,151,4465.052232
12.24814,151,4465.113666
11.816912,151,4465.23205
13.629328,151,4465.23205
10.419514,151,4474.077883
14.392887,151,4474.168775
14.985047,151,4474.260701
9.454555,151,4474.260701
16.01749,151,4483.054129
13.18727,151,4483.084103
16.355427,151,4483.177009
20.011469,151,4483.177009
15.849329,148,4527.073763
15.524604,148,4527.166163
19.835905,148,4527.25804
10.663661,148,4527.25804
10.5608635,151,4536.192602
13.494824,151,4536.238538
12.544962,151,4536.344941
10.269909,151,4536.344941
13.768791,151,4545.070522
17.095282,151,4545.161923
19.646954,151,4545.280773
21.592243,151,4545.280773
10.774482,151,4554.091865
14.104427,151,4554.168253
11.059891,151,4554.260681
12.464173,151,4554.260681
25.011992,151,4563.212243
18.209024,151,4563.305189
6.214995,151,4563.397059
16.922062,151,4563.397059
9.466674,151,4572.241699
15.13639,151,4572.333584
19.770653,151,4572.42551
8.934058,151,4572.42551
17.512009,151,4581.324103
18.360268,151,4581.387526
11.935769,151,4581.493424
15.018383,151,4581.493424
16.541182,151,4590.310138
-71.845436,151,4590.384053
13.679587,151,4590.476976
13.888317,151,4590.476976
18.893518,151,4599.230345
16.074059,151,4599.276278
10.680268,151,4599.382647
5.026737,151,4599.382647
16.64059,151,4608.378299
13.7900305,151,4608.470218
6.9760475,151,4608.562602
9.539735,151,4608.562602
10.933259,151,4617.429942
11.601584,151,4617.476907
18.9607,151,4617.568214
12.596257,151,4617.568214
15.549388,151,4626.293874
11.582535,151,4626.370323
16.38442,151,4626.462213
11.89208,151,4626.462213
25.07964,151,4635.291483
13.734632,151,4635.398859
15.050676,151,4635.520225
11.895056,151,4635.520225
7.3119597,145,4706.270998
12.858416,145,4706.378389
16.355139,145,4706.509801
9.3432255,145,4706.509801
21.310543,151,4715.423097
6.835856,151,4715.536991
18.896294,151,4715.654353
13.471333,151,4715.654353
17.936262,151,4724.503079
17.247778,151,4724.593977
11.131985,151,4724.639911
9.380121,151,4724.639911
12.3083105,151,4733.448657
12.58697,151,4733.51211
13.403228,151,4733.617975
16.678196,151,4733.617975
14.371125,151,4742.388194
17.555597,151,4742.480112
17.00809,151,4742.571495
-65.91253,151,4742.571495
6.922647,151,4751.338632
7.8844237,151,4751.39958
15.450751,151,4751.506959
16.530933,151,4751.506959
16.280586,151,4760.476103
16.217966,151,4760.521556
21.27613,151,4760.614415
13.944955,151,4760.614415
8.786596,151,4769.39357
13.866134,151,4769.440029
-31.580488,151,4769.517916
5.9103,151,4769.517916
16.826368,151,4778.323717
9.232824,151,4778.415628
15.087598,151,4778.507525
9.867783,151,4778.507525
10.820421,151,4787.268003
13.676895,151,4787.373883
-25.722242,151,4787.424325
-2.7032833,151,4787.424325
11.969792,151,4796.188711
10.096425,151,4796.28114
15.938717,151,4796.373033
13.740104,151,4796.373033
16.36042,151,4805.1629
12.184087,151,4805.253786
9.166559,151,4805.346687
15.109299,151,4805.346687
14.347297,151,4814.152246
13.938199,151,4814.21217
5.2504025,151,4814.319511
16.295977,151,4814.319511
15.471866,151,4823.23727
13.367938,151,4823.34165
12.263036,151,4823.509964
16.449192,151,4823.509964
12.5015745,138,4962.030415
13.764478,139,4962.18376
13.991502,139,4962.276646
12.9365225,139,4962.276646
16.178995,151,4971.021219
14.7442045,151,4971.160058
-19.448933,151,4971.256959
9.5597105,151,4971.256959
11.310191,151,4980.006269
13.297422,151,4980.143159
10.531221,151,4980.270105
12.171255,151,4980.270105
-63.926662,151,4989.061842
10.313868,151,4989.199833
9.787523,151,4989.26076
24.511572,151,4989.26076
15.157511,151,4998.188621
11.873737,151,4998.341467
11.893841,151,4998.45281
-49.214817,151,4998.45281
14.318183,151,5007.230145
11.615961,151,5007.417899
16.436768,151,5007.520789
13.140679,151,5007.520789
16.087542,151,5016.341241
11.724865,151,5016.495091
13.533748,151,5016.586994
11.591673,151,5016.586994
14.291689,151,5025.261403
11.870517,151,5025.458695
8.039772,151,5025.581598
7.9197125,151,5025.581598
12.264048,151,5034.346488
14.219544,151,5034.453374
10.377465,151,5034.54627
10.338231,151,5034.54627
9.972867,151,5043.259709
20.641453,151,5043.443525
12.347257,151,5043.559897
3.6688042,151,5043.559897
-0.04600174,151,5052.488145
14.128164,151,5052.69046
13.456176,151,5052.780356
20.071474,151,5052.780356
16.137094,151,5061.651357
8.789823,151,5061.837124
17.34878,151,5061.94249
24.90048,151,5061.94249
16.854801,151,5070.66948
11.380664,151,5070.837295
13.810968,151,5070.929709
8.751828,151,5070.929709
16.502985,151,5079.705593
-52.91963,151,5079.82949
12.2017145,151,5079.934861
15.913238,151,5079.934861
10.787276,147,5134.060388
15.448516,147,5134.197744
12.973021,147,5134.290164
14.589925,147,5134.290164
13.005148,151,5142.920761
10.329782,151,5143.104558
9.930652,151,5143.221911
9.223597,151,5143.221911
19.001839,151,5152.141177
11.913438,151,5152.278521
15.871378,151,5152.387435
-49.872013,151,5152.387435
14.4749975,151,5161.2282
9.989439,151,5161.41153
13.988739,151,5161.517928
9.76452,151,5161.517928
14.02884,151,5170.262063
16.738134,151,5170.414684
11.5972395,151,5170.506599
23.884632,151,5170.506599
16.08872,151,5179.304791
9.4678,151,5179.472098
14.363618,151,5179.563476
11.767924,151,5179.563476
14.861596,151,5188.332061
11.631299,151,5188.515855
13.332758,151,5188.629739
10.348832,151,5188.629739
19.350946,151,5197.430289
12.858853,151,5197.583114
15.460893,151,5197.702496
7.695503,151,5197.702496
13.22295,151,5206.367104
8.904787,151,5206.551484
6.9620123,151,5206.667389
15.830121,151,5206.667389
12.84995,151,5215.619805
12.133516,151,5215.788138
10.441479,151,5215.893042
20.076931,151,5215.893042
16.90987,151,5224.541092
11.123549,151,5224.66446
12.626325,151,5224.756356
21.949392,151,5224.756356
13.890104,151,5233.495948
16.795599,151,5233.66179
10.522642,151,5233.754684
13.934082,151,5233.754684
18.823183,151,5242.564785
26.530235,151,5242.718098
9.862322,151,5242.823463
22.808262,151,5242.823463
8.323084,139,5374.309717
14.042688,139,5374.479051
15.572096,139,5374.540506
14.892709,139,5374.540506
16.266304,151,5383.225224
-79.19822,151,5383.378107
15.833905,151,5383.498958
-38.807835,151,5383.498958
16.913338,151,5392.293303
13.302172,151,5392.471635
12.14577,151,5392.562508
15.745362,151,5392.562508
14.941618,151,5401.371552
9.689953,151,5401.555335
13.201912,151,5401.64524
11.156794,151,5401.64524
10.397492,151,5410.549322
-40.109043,151,5410.702194
-7.0949583,151,5410.794593
11.922171,151,5410.794593
15.418737,151,5419.559155
10.33858,151,5419.742946
10.511196,151,5419.772402
6.456418,151,5419.772402
13.241233,151,5428.480556
11.996105,151,5428.631909
11.404743,151,5428.73982
23.502747,151,5428.73982
10.0328,151,5437.657749
13.758994,151,5437.857528
13.907458,151,5437.965427
15.452884,151,5437.965427
